Id	Text	Label
facebook_corpus_msr_415856	Wat the Fk.....  Man u talking.  Think and talk	non-offensive
facebook_corpus_msr_416681	What about the ppl not received Adhar on the basis of missing documents ?  Where all documents gone ?	non-offensive
facebook_corpus_msr_440462	Narendra midi ji not only greatest leader of India  but also in world	non-offensive
facebook_corpus_msr_440962	Poor they do not have food to eat now....first feed them.....	Offensive
facebook_corpus_msr_469704	U people Leave politics as soon as possible bcoz u don't have scope in this field any more thank you for ur uncontribute towards India's development	non-offensive
facebook_corpus_msr_466628	We should respect the topmost economist of the world we have alreadily accepted the donmey to sign 2000 promissory notes of India	non-offensive
facebook_corpus_msr_428117	I wish if MSD takes over the administration work in Jharkhand after his retirement it will be blessing.	non-offensive
facebook_corpus_msr_384508	CHAMPCASH PARTIME JOB.✔ without any investment,✔ no product selling,earn monthly 5,000 to 50,000 from your android smart phone.🔘 From Google play store.🔘 Type CHAMPCASH and install it.🔘 Open and register it.🔘 Put the reffer id of sponser 13083581.🔘 Complete the challeng by installing      small apps.🔘 You will get 1$ bonus.🔘 Go to invite and earn then start reffer to others.☞ Sponsor ID:- 13083581.	non-offensive
facebook_corpus_msr_443562	Plz share view on astech life??  Bought @675,  today made 52 week high?	non-offensive
facebook_corpus_msr_465946	What nonsense questions she is asking... What u brought for Exchange cash or chk.... How can one exchange chk..... Ahhahah..	non-offensive
facebook_corpus_msr_357187	🎓 Bot☕ Powered💖 By🐻 Wajid🌻 Punjabi🌹 Mehar🏨 Just Now Check :P 😽 ABP News♥ c h α υ δ h r ψ s 🌹 β ο τ τ ε r ♥🏢 Tuesday : 2 - May - 2017🏨  Add Close Me♥ ABP News🏥 Comment Late  25 detik :) 🏪 Auto Comment By   Wajid Punjabi Mehar 🏯 🔎 Baby-Bot.tk 💡	non-offensive
facebook_corpus_msr_331488	He has no right to interfere in Indian politics. Just a visit, that is it	non-offensive
facebook_corpus_msr_473081	SBI is doing a good job for nation building. Cingratulations	non-offensive
facebook_corpus_msr_471883	Poor ppl are suffering like anything... Especially the patients who are admitted in hospital.. :'(	non-offensive
facebook_corpus_msr_332367	My lovely beta, you have hit the nail on its head! I believe in God only not in man made religions! They are all patriarchal, tunnel visioned misogynistic mythical mumbo jumbo	non-offensive
facebook_corpus_msr_442495	Next GST meetings on Jan 3 & Jan 4: FM	non-offensive
facebook_corpus_msr_325860	For rahul it is one more defeat tp add in guineas record	non-offensive
facebook_corpus_msr_489298	India army go hell that is best place for you	Offensive
facebook_corpus_msr_468714	Excellent move. It will be big reform which will have a great benefits sooner	non-offensive
facebook_corpus_msr_473517	People are complaining as if debit/credit cards payment apps have all died and they are left with only this choice of cash payment, which is also snatched by the govt. Travellers can use plastic money. They are so orthodox in transactions. Silly!	non-offensive
facebook_corpus_msr_403752	Pl see the reality of our neighbour's envy at all level.	non-offensive
facebook_corpus_msr_415503	conditions won't be worst if govt. steps in to regulate everything regulate the infrastructure, people with small or medium families will get priorities in jobs and even will get priorities in ticket reservations, taxation benefits.....you not gonna tell on people face....ohh listen leave your personal life or sexual life because govt. telling you to do......this is what its showing in this video clip......tell people or explain that there will be effect on their benefits and loss of earning if they have bigger families......rest you do all in your back office.....not rudely telling to the world.....you have to stop producing more kids because india or state doesn't have space for your kids.....why would i live in that kind of country then....who doesn't respect my rights and my life values......strict campaign about ''small family is the happiest family''have plenty of benefits and perks for medium or small families....	non-offensive
facebook_corpus_msr_418510	Biological warfare coupled with terrorism is a big risk: Taleb	non-offensive
facebook_corpus_msr_506226	The day is not far when we will see Indian names as cameraperson in Hollywood.	non-offensive
facebook_corpus_msr_333837	Haha.. This is what we get if we vote BJP..	non-offensive
facebook_corpus_msr_409044	iam proud of u     ur  one of the great commedy king	non-offensive
facebook_corpus_msr_404258	he is a loin where he goes he is doing his work in a great and with his mater mind hahahahahahahaha GO INDIA GO BACK	non-offensive
facebook_corpus_msr_424008	So its high time to go for cash less,  soon 2000 note will be banned	non-offensive
facebook_corpus_msr_488085	Latha has been as usual posing the stupid questions and has been trying to over smart others. She has to note down the questions and has been found to be fumbling. Soniya would have represented the channel more gracefully and intelligently.	non-offensive
facebook_corpus_msr_331474	That's a joke. Let him go back where he came from.	non-offensive
facebook_corpus_msr_443839	Government has started to loot money from common man. Well done rules for common man. All politician and political parties are exempted from this.	non-offensive
facebook_corpus_msr_489192	Hoo poor kid try out different comment , already so many idiots have posted this msg.	non-offensive
facebook_corpus_msr_443626	thats a typical higher management....blame lower for any mishandling of things and take success in their own strides....smart move by lady....	non-offensive
facebook_corpus_msr_483914	Prashant is very refreshing in his opinions about the market overall!	non-offensive
facebook_corpus_msr_442650	Since last two months Rahul Gandhi  giving repetitive  speech  nothing  new	non-offensive
facebook_corpus_msr_407866	lol, he can't take a rite decision himself.so , following yogi,,,,,,,,,,,good	non-offensive
facebook_corpus_msr_323059	You will be behind bars unless you have high contacts	non-offensive
facebook_corpus_msr_440943	all Indians support.... Jai Hind...Jai Bharat...some idiotic Muslims are commenting ... I don't understand why u guys bother ... jus do ur own work then commenting .... Jai Ho Modi	Offensive
facebook_corpus_msr_467785	Naresh ji. ....what you have done to your constituency. ..as u r saying u r representing the people	non-offensive
facebook_corpus_msr_330142	yogi will distroy india soon... abhi to muslamano ki band baja raha hai aista aista sab ki mariga	Offensive
facebook_corpus_msr_416543	MPC decided to keep the policy rate unchanged: RBI Governor	non-offensive
facebook_corpus_msr_507714	I don't know how this came up in my news feed but i agree with him! I cant speak for India, I have never lived there or know anything about the education system. But here in the USA. I feel the Government has their hand in to many things they shouldn't, one of which is our education system. Well, anyway I agree, not that it means anything to anyone what I think.	non-offensive
facebook_corpus_msr_411985	Varsha Lakshman you test drove this car in Somerset Greenways Chennai ?	non-offensive
facebook_corpus_msr_456637	anuj ur view on demonitisation how it will effect market	non-offensive
facebook_corpus_msr_471864	I love him, and i understand the problem of common man ( but there was no alternative) but shouldnot the indian pek	non-offensive
facebook_corpus_msr_407978	🍺 🌞🍁 😢 вoт☔ powered🌊 вy🌸 Waqar😼 Sani  😉❤  AHAAN NAVEED PATHAAN KE FAN HO PHR TO AP KI POST  ACHI HE HO GIII   😍 ║🌹║🔰 POWERED BY  ║  Naveed Pathaan    ║🌹║	non-offensive
facebook_corpus_msr_468726	Loss is more than the short term gain. Will give result in long term but by then there will be huge loss to economy.	non-offensive
facebook_corpus_msr_451290	What about Tirumala trusty  Mr. J shekher reddy  what u will do Mr. Modi	non-offensive
facebook_corpus_msr_334589	They have film industry and make movies.  Audience may not be as big in India so they don't make much profits as compared to Indian movies.	non-offensive
facebook_corpus_msr_468533	MAY HAVE DUMPED THE PRODUCT IN EXCESS - FOR TIME SHORT TERM PROFIT --NOW PAYMENT PROBLEM	non-offensive
facebook_corpus_msr_484789	i missed earlier part.. what stocks did these gentlemen recommend?	non-offensive
facebook_corpus_msr_507716	I have to unfollow cnbc as they started to follow babas. How on earth they can do this.	non-offensive
facebook_corpus_msr_430856	When the PSU Banks are posting loss Quarters & due to De-demonetization, the money circulation also got affected badly, which directly affected the business of common people. I don't know, how they took this decision regarding rates unchanged.	non-offensive
facebook_corpus_msr_490626	As FM said they will invest more in infra sector.where do you see infra sector from here?	non-offensive
facebook_corpus_msr_481065	s&p and fitch down grades india, on back of lower mfg and deacceleration in services sector, will we really lead in 2030?	non-offensive
facebook_corpus_msr_472125	So black money remain in cycle , its just unplanned stupid decision by a brat	Offensive
facebook_corpus_msr_472102	This is really a gud decision taken by Modi ji        We all Indians are with u	non-offensive
facebook_corpus_msr_483966	How do you see the financial sector before fed rate hike	non-offensive
facebook_corpus_msr_383731	NO BODY HAVE RIGHTS TO BLAME ANY RELIGION PLZZZ EVERY ONE RESPECT ALL RELIGION ATLEAST PLZZZ SHOW YOUR HUMANITY	non-offensive
facebook_corpus_msr_482913	offering franchisee & zone master franchisee interested parties please cal 9738406045.	non-offensive
facebook_corpus_msr_481066	I don't know in which categories he is actually talking about.Specify pls.	non-offensive
facebook_corpus_msr_490474	Bhel officials said they had biggest order book so far..and executions will be good too	non-offensive
facebook_corpus_msr_490472	why individual investor track sensex nifty too much? look at classic turn around stories like jubilant life, delta, jain irrigation, edelweiss, etc etc	non-offensive
facebook_corpus_msr_467787	Are Bhai log Modi Raj me gunge bhi bolne lag Gaye. Kamaal karte ho Modi jee.	non-offensive
facebook_corpus_msr_466679	Thanks Sonia Ji for giving permission to speak to the Ex-pm for the first time.	non-offensive
facebook_corpus_msr_330070	Why is it a Muslim and Christian always have problems with BJP? Just look at the comments above	non-offensive
facebook_corpus_msr_435537	mean he need some spy .....do not hire , own him with love ...yoooooou xerxes ...from leonidas	non-offensive
facebook_corpus_msr_396190	N u knw Tauheed Khan... We Indians r already spending sleepless nights thinking abt how to free our baloch brothers.. N ofcourse.. Mohajir brothers... We want separate country for dem.. N wajiristan too bro.. What say!!??? :p	non-offensive
facebook_corpus_msr_466409	Dignity was on other side. For not disturbing. Let's see the nautanki the opposition is going to play when govt answers.	non-offensive
facebook_corpus_msr_419931	Y only govt premises they should be banned everywhere. Both are equally disgusting	non-offensive
facebook_corpus_msr_463151	Sir, I am looking for the this programme on TV right now.... But some different program is running....	non-offensive
facebook_corpus_msr_477757	I really don't understand how it is gona help, in any whic evr ways	non-offensive
facebook_corpus_msr_468701	Sanah Amir -- y don't u become a prime minister and execute this plan	non-offensive
facebook_corpus_msr_409453	TODAY We proudly celebrate 6th SEPT as a DEFEFCE DAY of our COUNRTY.when in 1965, our Daring Tigers of PAKISTAN ARMY crushed the planned, organized and secret aggression of the INDIAN Army..it was the War in which Worlds most number Tanks were Destroyed..and in Our Cities we have lots of those Indian Tanks, which were Crushed by Our Heroes.....PAKISTAN ZINDABADPAK ARMY ZINDABAD........http://www.facebook.com/photo.php?fbid=428040763908650&set=o.130917846955806&type=1	non-offensive
facebook_corpus_msr_429541	Hope to be at the forefront of India's defence programme: AM Naik	non-offensive
facebook_corpus_msr_468444	Thank you for this ..please make govt sector online and cash less...still govt sector doesnt accepts cards..we cannot make NEFT orRTGS in urgent need as there is waiting time after adding bene	non-offensive
facebook_corpus_msr_333577	I am from Assam and this type of incident took place during congress rule also...but first time it is reported 😠_and 4 ur kind info...here there is no so called Gau rakshak forces..u can be lynched even for stealing onions..it totally depends upon peoples mood.😕	non-offensive
facebook_corpus_msr_488301	Very great, teach new things to school kids for our country development and feature .....	non-offensive
facebook_corpus_msr_408960	Ha..ha. What a picture to mock Hindu culture!!She is promoting non-Hindu culture and trying to convert the Congress men to Christianity.	non-offensive
facebook_corpus_msr_451315	Why there is no Rti for Political parties.. Idiot Bhakts	non-offensive
facebook_corpus_msr_406231	Thank you Mr presidentGeroge Washington was in favour of it	non-offensive
facebook_corpus_msr_468440	White transaction to be a new norm, says Arun Jaitley	non-offensive
facebook_corpus_msr_495173	Is only central government responsible? What about the state government doing since last 5 years? how to get TRP ....start blaming Central government	non-offensive
facebook_corpus_msr_469699	Don't panic and stay clam and long term will be good for all	non-offensive
facebook_corpus_msr_415179	Cnbc really !?!? Covering some random club match and that too in Bangladesh, either you are super obsessed with cricket or you are out of news !	non-offensive
facebook_corpus_msr_403698	India is in reverse mode .... trying to adopt mythology of ancient Hindus...It was growing well before BJP's reign. Cow worshipping and now it's time to adopt Sati ....😃	non-offensive
facebook_corpus_msr_466556	You guys making a fun of genius economist!! He is great Economist but not a Great leader !! Lol	non-offensive
facebook_corpus_msr_502723	THiS will solve the problem of braindrain in our country and help in home made technological boost !	non-offensive
facebook_corpus_msr_405056	all problems solution your life pt.Vinod Swami ji call&whatsapp no.+91-9928827268 / get your love back / Vashikaran / husband wife Disput / inter cast love marriage / Black Magic / business prombles Husband wife relationship Family problem solution;lover girlfriend Jadu-Tona contact no.+91-9928827268	non-offensive
facebook_corpus_msr_466480	Not to forget 1991, when India was on a brink of declaring bankruptcy.India's foreign exchange reserves were barely a billion dollars and now is ballooned to 145 $ BILLION.	non-offensive
facebook_corpus_msr_489989	we r holding tv18 netwrok18 since right issue ..any word on tht...when will it reward investors like other midcaps	non-offensive
facebook_corpus_msr_495154	Where were u 2 years back ...u never reported such villages existed then ..it is huge failure on Congress and State govt...if u actually cared for the people of the village you would have shown ur concern not complain	non-offensive
facebook_corpus_msr_477712	For forgot students there have to go bank and how time to change money.	non-offensive
facebook_corpus_msr_335663	Dalit women raped and force to drink human urine by upper caste	non-offensive
facebook_corpus_msr_467867	Who so ever are questioning his crediancals should first check their crediencials	non-offensive
facebook_corpus_msr_443559	Plz share view on astech life??  Bought @675,  today made 52 week high	non-offensive
facebook_corpus_msr_470373	Hi Sonia and Anuj, till when can we expect this kind of volatility in the market and from which level can we start investing ?	non-offensive
facebook_corpus_msr_372561	Indian Army trying to divert attention from Kashmir unrest... where they stop internet access,social media bane, violation of human rights , killing of innocent Kashmiries on daily basis....thats why every Kashmiri stands against Indian aggression , but remember the struggle of self determination of Kashmirs people will continue until their freedom..	non-offensive
facebook_corpus_msr_342162	#ႩաҽՏօʍҽ_ႽႮԹҽɾɮABP News уσυ нανє α nicҽ Tuesday ____________________  уσυ ɾ cσσℓ  ABP News	non-offensive
facebook_corpus_msr_456555	Hi sonia LT food or Kohinoor ....and view in rice stocks for long ...china to import from india	non-offensive
facebook_corpus_msr_468443	if growth rates are hit for short-term why are these people saying that long term goals would be better..what's wrong is wrong..it does not matter who says or who does it..-_-	non-offensive
facebook_corpus_msr_403799	He is not India's boss. Turkey is not USA or Russia. Only these two countries can pressurize us. Turkey is just a normal country for us	non-offensive
facebook_corpus_msr_434197	What abt nbfc cos like l&tf, Bharat financial or dhfl	non-offensive
facebook_corpus_msr_401153	STAR AGENCY      *Admission started *STUDY MBBS,MS,MD,MDS IN TOP UNIVERSITIES OF  CHINA AND PHILIPPINES  *CHINA -zhengzhou medical university -Guangxi medical university -Capital medical university -Ningxia medical university *Philippines -PERPETUAL university -LYCEUM university -DAVAD medical university *FOR more detail contact whatsapp :  +8615909602428,Email :-Staragency9186@yahoo.com	non-offensive
facebook_corpus_msr_355752	"Arvindji please stay away from this person ""kumar biswas"" because he is trying to spoil the party under the influence of bjp. He has alwsys praised shri narender Modi and he cannot be the part of aap. In the last election he contested from amethi as he could help the bjp candidate to win. He tried to damage the vote bank of congress and succeded. He is with the aap just to damage it with his dirty skill."	non-offensive
facebook_corpus_msr_473109	What if I need same inr in any other country.??	non-offensive
facebook_corpus_msr_428125	Great to see you sir for the talking about development of jharkhand Jai jharkhand Jai hind	non-offensive
facebook_corpus_msr_377586	thanx pak army loads of love and prayers from Kashmirindian deserves wrost then thishope Pakistan will never forget the indian brutalities which we Kashmiries are facing from last 70 yearsPakistan zindabadKashmir paindabad	non-offensive
facebook_corpus_msr_506300	Modi ko kosne wale Nitish- Laloo combine now following Gujrat model.Ha.. Ha..ha	non-offensive
facebook_corpus_msr_377485	Pakistani army ki taraf se Indian army ki do shaheedo ki vitambana.. Modiji : hum iski kadi ninda karte hai.. Rajnath singh : hum ninda karte hai..  Are ninda karte karte jawano / shaheedo ke naam par kaafi Chanda ekattha kiya aapne. Ab kuch action dikhao ya phir satta chod do..	non-offensive
facebook_corpus_msr_342163	💢 Bot User 💢 Xingh Kannu 💢 ♥PYTHON♥BOT♥TEAM♥♪----» TAYYAB-XD.TK «----♪♥♡o. BOT OWNER 💢 TAYYAB KHAN 💢	non-offensive
facebook_corpus_msr_489881	8700 put premiums eaten up by 75% in 2 hours.. Why is that so?	non-offensive
facebook_corpus_msr_507439	Hy i'm Florida follow me if you want to good friendship with me.i'm making new friends.....	non-offensive
facebook_corpus_msr_328229	Why India Should #ScrapIndusWatersTreatyIndus Water Treaty Is IllegalThe case of the 1960 Indus waters treaty, it has been signed by then Prime Minister Jawaharlal Nehru and “nowhere it is declared that the said agreement/treaty has been signed in the name of the President of India”, “According to the ministry of external affairs documents, nowhere disclosed agreement has been signed by the Jawaharlal Nehru for the President of India...,” “According to the impugned agreement 80% water goes to Pakistan which is a serious injury to the fundamental right of the citizens of India coupled with further financial and natural injuries to national interest.”If We Indians Keep Quit Today Our Future Generations Will Blame Us And Never Going To Forgive UsIndia Need Be Like China Fast And Furious And Must Have Ability To Say On Face.China Claim South China Sea China Made And Develop 7 Artificial Man Made Islands On The South China Sea So Quickly Then Why Can't India Stop Water From Our Own States And Union Territories Of IndiaWe Need To Build More Dam On Indus River And Must Have Iccha-Shakti To Say Only One Sentence To World Bank F*ck Off India Is Scraping Indus Waters TreatyIf China Can Do For Their Mother Land Then Why Not India (If India Cannot Do)Then Their Is Some Serious Problem In Our Indian Government System With Our Political Partys And Also With Our Useless Politician.Who Just Know To Bark But Cannot Take Action.http://siteresources.worldbank.org/INTSOUTHASIA/Resources/223497-1105737253588/IndusWatersTreaty1960.pdf	non-offensive
facebook_corpus_msr_325512	Pak army rape modi daughter and go back. Now modi looking 4 real father of his grandchild	non-offensive
facebook_corpus_msr_414006	Gifting to the legal heir or to the concerned person in blood relation is not illegal, diversion of funds from company to personal use is illegal though	non-offensive
facebook_corpus_msr_471905	This is the time to stand united. Not for complaining.	non-offensive
facebook_corpus_msr_470517	Hi anuj and Sonia pls share ur view on AVIATION SECTOR.	non-offensive
facebook_corpus_msr_466674	Dear Manmohan ji ... you are a economist ... you know this better than modi ji ... the taken step are appropriate for black money surgical strike ... please support the same by heart not by party mind ..	non-offensive
facebook_corpus_msr_470716	When you became older and your son PM think even if you take a chance to walk bank for Money exchange.. hope you understand and even if she is not a mother of PM we will respect and give a way directly to the counter by respecting the age....	non-offensive
facebook_corpus_msr_334593	Good.    Why they run to pak they have enough customers in India how much money they want.   Sm	non-offensive
facebook_corpus_msr_481823	Trump as Hillary made Investigation on Modi, the coordination like Obama may loose and we know he has women phobia through his body language at many events.. So Trump would be better.  Anyhow both are worst as Trump is pro corporate and Hillary is corrupt..	non-offensive
facebook_corpus_msr_330538	एक फोन मे आपकी life change कर दुंगा((your problm solved in.3 days))+91-9815215009 ONE CALL ONLY CHANGE YOUR LIFE BY ASTROLOGER((MY WHTSS APP NO.+919815215009))your ex lover back your life by astro,husband wife physical problm solution,All problm solution by astrologer +91-9815215009	non-offensive
facebook_corpus_msr_331713	Jus to degrade the reputation of a person nd the hit he gave .... i think u cant digest it so makong all possible ways to degrade hmm	non-offensive
facebook_corpus_msr_495179	How can central government say it's the work of state government what is Mr.Yadav doing Ohh laying eggs:-)	non-offensive
facebook_corpus_msr_457205	Or why lenovo only focusing on mobiles why not in gaming...on my opinion lenovo should establish gaming stores in every developed cities	non-offensive
facebook_corpus_msr_467734	kitna jhootha hai aggarwal. usa is not having 11% inflation.  infact fed is trying thier best to create a 2% inflation so that they can raise the rate. but they are not able to do that.	non-offensive
facebook_corpus_msr_477792	Ppl i am sure there is some strategy in pulling the money from the banks in other countries as well. But for now this is a brave move by India 🇮🇳it would trouble the common man for couple of days but on the long run this is going to make all of us happy and India will not be called developing country anymore.... 🙏🏻🙏🏻🙏🏻	non-offensive
facebook_corpus_msr_468764	It has to be done like the way it was done...you can not prepare and give lead time...	non-offensive
facebook_corpus_msr_405904	Where is money goes not jawans get nor kissan poor people not get food all goes to pockets	non-offensive
facebook_corpus_msr_333755	cow smuggling and thefts r common in assam as they were smuggledinto Bangladesh from there having very high price	non-offensive
facebook_corpus_msr_331536	Omer Beigh you mean to say ,then they can talk about kashmir but we can not talk about Kurds.You know , that's why we doubt patriotism of Muslims like you , who enjoys being an Indian thrashed by Turkey PM.These Turkish	Offensive
facebook_corpus_msr_490792	Wt do u say abt l & t where it go	non-offensive
facebook_corpus_msr_335850	And Our beloved PM Says Talaq Talaq Talaq to Dalits	non-offensive
facebook_corpus_msr_438591	This wil b good in education .wil give  clearer vision of math n physics fundamentals esp trignometry	non-offensive
facebook_corpus_msr_436975	Bloody news channel check what is happening in Tamil nadu	Offensive
facebook_corpus_msr_490633	Whats on L&T mind? Two similar ipos in three months...	non-offensive
facebook_corpus_msr_466467	Dude even now the problem of atm is existing and long queues in bank. If such an initiative is to be taken then atleast the ground level work should have been strong. The reason behind telling is the govt banks are least cooperative even in this situation . An action should be taken against such employees. The idea of demonetisation would have been successful if all the bank employees support this moment and help the ppl rather than doing the opposite of what has been told. Timinaksh Sharma	non-offensive
facebook_corpus_msr_495003	Annual income not more than 6 lakhs . And no home in the name of their and their family .	non-offensive
facebook_corpus_msr_478194	and what about the money which is already in swiss bank?	non-offensive
facebook_corpus_msr_473016	how will a local kirana store except that card in a rural area, there lies the real problem	non-offensive
facebook_corpus_msr_473124	NRI, living far from Indian bank, 18000 Rupees, not visiting india before. 30th Dec. What should I do?	non-offensive
facebook_corpus_msr_467876	Dont show your stupidity by disrespecting such a  honourable person	non-offensive
facebook_corpus_msr_418199	'811' is a digital account opening experience that can be done anytime: Uday Kotak	non-offensive
facebook_corpus_msr_468670	And so that everyone should have gotto know that simething fishi is to happen..!! Is that what you mean..?? 😂	non-offensive
facebook_corpus_msr_477689	The move that very much needed form a long time. This is good governance indeed.	non-offensive
facebook_corpus_msr_469855	He says Modi did this on wrong season for farmers..  Then what time he should have done?  Every month has something....	non-offensive
facebook_corpus_msr_440982	Hats off to Modi's leadership. We Indians couldn't get a better	non-offensive
facebook_corpus_msr_405361	Tum to o bhi nahi karskte karke dikhanaa thumare g main dum Hain toh tum to Sirf bakte ho Kuch karke dikawo Teri MC BC	Offensive
facebook_corpus_msr_477951	Just go and deposit in the bank.. and file ur ITR	non-offensive
facebook_corpus_msr_428135	Success means dhoni  ,the success of investor meet is because of dhoni	non-offensive
facebook_corpus_msr_471866	Good decision however pls make sure that ATM are having sufficient money especially 100 notes	non-offensive
facebook_corpus_msr_332151	What is this! Some kind of New thuglaq dystopian dream	non-offensive
facebook_corpus_msr_477780	Proude of our india whay becouse black money whell be raten	non-offensive
facebook_corpus_msr_472063	Take appointment from bank..  Why people want exchange of money...  Very simple so that the money cant be detected else the best way is to deposit money..  But in the name of exchange same person is visiting different banks which increases the number of queue...  Check all the ids taken by different banks....	non-offensive
facebook_corpus_msr_418861	tv18 network 18 ...plz show some good profits and real results ....if u guys show complicated results wat to expect from others ? ur number one ..common	non-offensive
facebook_corpus_msr_325498	Pak soldiers are not human why youdo not blame these demonsPak paidmedia stop such	non-offensive
facebook_corpus_msr_406190	Did he do something new!?!? You have the same rights you had since the amendment was written. Give thanks only when due. Thank him for being so shady. Now that he's put effort in.	non-offensive
facebook_corpus_msr_331686	Liberals and secular can't digest success of BB2 as there is no insult of Hinduism.	non-offensive
facebook_corpus_msr_466589	Hats of Modiji you made even deaf spoke. What an initiative.	non-offensive
facebook_corpus_msr_497231	what is the max altitude ? .....are he selling the adventure or creating brand enfield here ..hidden agenda behind the ride	non-offensive
facebook_corpus_msr_441761	Huge huge buying seen in delta or sks???confirms double bottom ???????????	non-offensive
facebook_corpus_msr_404744	Because Pakistan is a dystopian military dictatorship and a state-sponsor of global Islamic terrorism...	non-offensive
facebook_corpus_msr_442126	For short term which sectors to look upon ?May be for 1-2 month	non-offensive
facebook_corpus_msr_470723	Obviously dude..today also i was in d queue fr 5 hrs	non-offensive
facebook_corpus_msr_398064	All india Muslim With INDIAN AARMYJai hindNon stop firing on paak border.	non-offensive
facebook_corpus_msr_408295	Always begging :D  Instead of PCB they should rename it to PBB (Pakistan Beggar Board)	non-offensive
facebook_corpus_msr_466591	See the level of affect ...maun mohan has started speaking	Offensive
facebook_corpus_msr_406195	Claire Bowen Delaughder, why are you people so easily scared. Just come up with stuff to scare yourself, and believe it. You don't see the trend or tactics shall I say. It's a republican memo. Just like Bush he comes into office trying scare you. A potus is supposed to do opposite. And you fall for it again. You wasn't this scared last year. Nobody disputes protecting yourself and your home. The issue is all the senseless murder. Either you support senseless murder or you don't. Cut the crap and let's focus and WORK on sensible plan.	non-offensive
facebook_corpus_msr_466445	1000 of people died in freedom war in 1857 to 1947.... what did  Indian government do for them that time... Plz tell	non-offensive
facebook_corpus_msr_466465	The idea of demonetisation was good bt it could have been implemented in a better manner. Dr Manmohan Singh is an expert in this field so don't condemn him.	non-offensive
facebook_corpus_msr_372888	Honey Singh   I love my bat force 🇵🇰😘.	non-offensive
facebook_corpus_msr_467613	Totally agree with Manmohan Singh, He never said in his speech that the move was wrong. He told that the implementation was flawed. CNBC-TV18 #DeMonetisation	non-offensive
facebook_corpus_msr_442310	Vguard view or Chemical space like bodal, thirumalai, sudharshan view ?	non-offensive
facebook_corpus_msr_331486	Intolerance on Kashmir by few gober brain Indians can't sustain Kashmir .grow up its packing from Kashmir I don't hate india and Indians .most of ppl are lovable but they don't in social media	non-offensive
facebook_corpus_msr_341618	Gandhi Killer Ram (Nathu) Temple in India......Big Shame 4 India........	Offensive
facebook_corpus_msr_496127	"Is Govt. 'silently with baby stepping' working on highly centralised "" G to G, G to B, B to G, B to B & finally G to C eliminating B to C in longrun "" economic model??✔ Signs are here. What will happened  if  Delivery on Demand replaces retail section ??"	non-offensive
facebook_corpus_msr_464795	Do you guys calculated loss due to  cascading effects ,if yes then make research more widespread	non-offensive
facebook_corpus_msr_443733	This is one of best investor camp among all.... well organized information by all experts.....	non-offensive
facebook_corpus_msr_466002	Honorable prime minister will not sit he will leave no stone unturned to remove a major portion of corruption in the country . Just wait n watch	non-offensive
facebook_corpus_msr_335730	Ndtv people are like bugs..what ever good thinng are happening in country ...but they show only these news....	non-offensive
facebook_corpus_msr_490477	Impact of fed rate hike and rbi rate cut...in indian market?	non-offensive
facebook_corpus_msr_406943	If days before Vinod Khanna looked so normal, then how come he got dehydrated so quickly that even ended his life! Surprising !	non-offensive
facebook_corpus_msr_414818	Hahaha that's true should have heart in business n yes it's true mostly men die heart attack 👻	non-offensive
facebook_corpus_msr_503595	U r wrong check the history records She was Harita Kaur Deol	non-offensive
facebook_corpus_msr_504804	Superb as Narendra Modi has evolved his English Raghuram has evolved his Hindi	non-offensive
facebook_corpus_msr_506715	Worst F.M ever.what about 5  lakhs tax limit? ,said during election.	non-offensive
facebook_corpus_msr_457204	if lenovo still making such type of cool device and their customers hapyy in future then next year they will be in the #1 position in india	non-offensive
facebook_corpus_msr_481481	Nifty below 8550 , indicates a down move maybe coming	non-offensive
facebook_corpus_msr_398047	Proceed the case with terrorists act ! He must have connections with ISI	non-offensive
facebook_corpus_msr_495338	But Sir, this GDP growth will make rich more richer and others job less. In last decade the GDP growth hardly replicated in job growth.	non-offensive
facebook_corpus_msr_440981	Why was UPI not promoted earlier, why Paytm was promoted instead of UPI?	non-offensive
facebook_corpus_msr_402368	This step taken by the Respected CM is praiseworthy. Such step should also be taken by our respected CM, Nitish kumar in Bihar	non-offensive
facebook_corpus_msr_471859	But people who dnt pay tax ... deal in black money .. it's a surgical strike for them	non-offensive
facebook_corpus_msr_404733	Cow in Hinduism:Eating Beef (Cow Mata) allowed in Hinduism.Rigveda (10/85/13) declares, “On the occasion of a girl’s marriage oxen and cows are slaughtered.” Rigveda (6/17/1) states that “Indra used to eat the meat of cow, calf, horse and buffalo.” Manusmriti (Chapter 5 / Verse 30) says, “It is not sinful to eat meat of eatable animals, for Brahma has created both the eaters and the eatables.”Maharishi Yagyavalkya says in Shatpath Brahmin (3/1/2/21) that, “I eat beef because it is very soft and delicious.”Apastamb Grihsutram (1/3/10) says, “The cow should be slaughtered on the arrival of a guest, on the occasion of ‘Shraddha’ of ancestors and on the occasion of a marriage.”Vashistha Dharmasutra (11/34) writes, “If a Brahmin refuses to eat the meat offered to him on the occasion of ‘Shraddha’ or worship, he goes to hell.”	non-offensive
facebook_corpus_msr_492712	have your  pen got ink filled ..please check ethan ...we are selling ink bottle here	non-offensive
facebook_corpus_msr_333739	Even 2 month old baby girl is not safe in India...yet cow is safe...	non-offensive
facebook_corpus_msr_419652	In our times he is the original thinker. It goes to his credit that those who criticised his ideas in past decade have adopted the verysame ideas successfully to improve governance now.	non-offensive
