Id	Text	Label
facebook_corpus_msr_437626	president elect Donald Trump is a child molester, he told many years ago to Howard Stern, that he used to grab little girls vaginas, the girls who participated in his Ms. Teen America	noHate
facebook_corpus_msr_469700	Chidambaram's comments are exactly depicting How We are going to suffer in coming days. Modi has unveiled his next Marketing strategy in India. He proves repeatedly that he is a better Marketer not a good Administrator. (Marketing a unworthy product)	noHate
facebook_corpus_msr_333581	There may or may not be a constitutional law caz constitution is a basic frame and not the complete law of the nation. States that we dwell in also have their laws. N why can't these swains respect the local sentiments. Will they roam about nacked in Saudi. There isn't any rocket science in it.Secondly we definitely heard of such incidences during the reign of the bigger thieves for past 60 yrs the media made no issue of such incidence. Lastly u have to learn to respect the sentiment of the 80 % or face the wrath.	noHate
facebook_corpus_msr_451327	He only speaks where there is no one to question	noHate
facebook_corpus_msr_341326	These people are rogues who have looted the country for over 60 years.If they are genuine let them form one party NOT GADHBANDHAN, and fight the election	noHate
facebook_corpus_msr_484679	"the issue is "" america "" is critical, policy is self destructive ! y ????"	noHate
facebook_corpus_msr_357882	Muslim will die soon like in Syria ....allah ya allaah amen.	noHate
facebook_corpus_msr_400729	Ur own Media is sayingThis before they themselves claimed That Ur Soldiers Killed By Rockets Then How pak Army Can Mutilate Them Because ur Bodies Would Have remained On Other side of LOC So It is fake	noHate
facebook_corpus_msr_502724	Also its proposed, its no way gonna be passed, you think big companies dont play a role in politics, if such bill was passed, more than half of the software companies will shut down.	noHate
facebook_corpus_msr_422137	Congress would have won more seats had they not joined hands with SP .	noHate
facebook_corpus_msr_466997	It's like new born trying to learn how to soeak	noHate
facebook_corpus_msr_403796	Stop Indian State Terrorism in Kashmir. Stop Genoside of Kashmiris in Indian Occupied Kashmir.  Kashmiris Want Freedom.  Kashmiris Hate India.	noHate
facebook_corpus_msr_440971	Great going modi sir,still need to be lil carefull with the plan nd loopholes	noHate
facebook_corpus_msr_384476	Kinner to vo h jo bar bar Pakistan dwara hamare uper hamle hone par bhi apna much chhipa k baitha hKinner vo h jo bar bar bina bulaye pakistan ja raha h	hate
facebook_corpus_msr_470736	surprised to see no body guards for PM's mothers, on other hand many comedians are having NSG,Z category stuff, thinking that it will elevate their status	noHate
facebook_corpus_msr_490094	Mallika..... You are doing a fabulous👌👌👌 job.... You remind me of my daughter Ashna Mukherjee ....who is an alumna of Loreto Calcutta and XLRI  but is crazy like you to act and upload videos in you tube and snap chats ..... GOD BLESS THE YOUNG FIRE BRAND GIRLS WITH SUCCESS  !!!!	noHate
facebook_corpus_msr_425015	In most banks Non performing asserts are come from big corporate and rich people of india All people of india will slowly come to know what is banking systems how it corrupt common man money give to big business man's and convert as non performing assertsOne day huge protest will erupt against indian banking systems	noHate
facebook_corpus_msr_495197	I wish people stop sharing propaganda and motivated coverage. TV 18 clearly did not do the homework. Best part is they (being a financial channel) are spending money on Facebook promotion of this video and not their ground breaking financial journalism (maybe that doesn't exist)...	noHate
facebook_corpus_msr_484675	systemic risk is good enough in india, i better minimise association with US economic.	noHate
facebook_corpus_msr_433420	thank you sherin ....is this current or old news ?	noHate
facebook_corpus_msr_358260	So what is big in this, people have right to eat whatever they want	noHate
facebook_corpus_msr_477714	It's done in short notice so that banks can replace money and circulation of more old currency would reduce	noHate
facebook_corpus_msr_430857	Yes most of the other  bank employees worked relentlessly, and honestly.	noHate
facebook_corpus_msr_336227	this project was given to the ISRO by the govt 10 months earlier otherwise there were no plans of building a satellite for saarc nations	noHate
facebook_corpus_msr_333774	Because these are RSS agents who has always being a traitor.	noHate
facebook_corpus_msr_466500	He is and exceptional economist. He pleads for relieving pressure. not for the roll back.	noHate
facebook_corpus_msr_496326	Happy Independence Day and this time retaliate and strike back	noHate
facebook_corpus_msr_402198	its a well planned provocation. needs to be answered at oyrctime in oyr own way. this is a challenge to modi. hecought to maintain calm yet attack back effectively.	noHate
facebook_corpus_msr_436372	Can you please let us know your view on Asian and Acc	noHate
facebook_corpus_msr_439652	Madhura Mukhopadhyay I don't know fb ... but it sure made my day .... lol	noHate
facebook_corpus_msr_505965	Times, can you tells what PC has done which resulted in giving her place...	noHate
facebook_corpus_msr_466717	MAN MAUN SINGH SPOKE OF MONUMENTAL MISMANAGEMENT....WISH HE COULD ALSO SPEAK ABOUT THE MONUMENTAL SCAMS DURING HIS TENURE ....THE ONLY HIGH POINT OF HIS SPEECH WAS THE FACT THAT HE SPOKE..EVEN THOUGH IT DID SOUND LIKE A CONG PUPPET SPEAKING	noHate
facebook_corpus_msr_477768	Not a sensible move, no time fr common people, not sure how this is going to help curb black money.	noHate
facebook_corpus_msr_428493	Waste fellow👿💨     😲😱😂👗👉     👕👕👕👠🚧     🚧🚧🚧Back to school!	noHate
facebook_corpus_msr_333759	so no Gau Rakshak is involved in this case .... only common people are involved ...	noHate
facebook_corpus_msr_477752	I am in traveling I am not having cash and 9to11nov, ATM not working what I have to do	noHate
facebook_corpus_msr_466430	Renu singh desh ki 90% janta samajh rahi hai seems you belong to 10%.His points are valid but not all.However we understand some people are really suffering but to come out from viral we must have to swallow some bitter medicines.its like that only.here it looks like you want the government to be like it was before doing nothing and poor becoming poorer and rich becoming richer.at least current government is trying to change our country 's situation.we will have some problems for few days but at the end outcome would be good and each and every citizen knows that better. Here only those people are having problem with PMs decision who is having black money.who has white money all are happy.	noHate
facebook_corpus_msr_477563	Bad decision... Common people will get effected... And black money will increase now... We should learn from others countries ...only 5,10,20,50 ,100 rs should be there.like Kuwait...	noHate
facebook_corpus_msr_468938	they should not have done new 2000 rupee notes it is better to do new 500 notes	noHate
facebook_corpus_msr_429537	L&T has very little competition in defence mfg: AM Naik	noHate
facebook_corpus_msr_424199	govt want more talent hahahaha...... stop the selection process on the basis of cast..	noHate
facebook_corpus_msr_484505	simultaneously Steps should be taken to curb online frauds based on cards also....	noHate
facebook_corpus_msr_331477	Wait for a day.. there will be press release.. and usual panel discussions in the prime times. U will get the prescribed answer.	hate
facebook_corpus_msr_428112	Now is the time to be more prosperous state than Maharashtra and punjab	noHate
facebook_corpus_msr_403830	Let the Kashmiris to decide what they want through poll	noHate
facebook_corpus_msr_466563	Most learned person in parliament... wise people renain silent while dogs bark...same he did.	hate
facebook_corpus_msr_443724	Sudharsan sir if day trading is not advisable why the tv channels are always encouraging and recommendations throughout day are focussed on this.	noHate
facebook_corpus_msr_415923	^ watch the game and then sleep my boy. It's the 5th round, don't give up now.	noHate
facebook_corpus_msr_477760	Is banks of outside, whr ever Indians hvng money will be triggered	noHate
facebook_corpus_msr_436330	Do you see some profit booking coming in axis bank in tomorrow's session?	noHate
facebook_corpus_msr_494903	An apostle of Peace and  mother to all who were deprived and unwanted  by society.....	noHate
facebook_corpus_msr_467735	people who are making fun of him.,.,, first know what he has contributed the country and who he is .,.,.,if you don't like him its ok, but don't criticise that he doesn't know anything and remember the fact that he has been  working from the past 4 decades in the govt.,.,.	noHate
facebook_corpus_msr_477005	I am clean without cash as transactions are through debit cards I am happy	noHate
facebook_corpus_msr_477553	Its great job we hv also d time to return money..bt d bank and atm wl b closed fr 2 days... what abt aftr dat?? Only 100 wl b issued frm atm ?? if sum get 500 from atm what action should d individual take?	noHate
facebook_corpus_msr_406192	I'm a young female that lives alone and I have other ways to protect myself besides using a gun. I think people take guns way too seriously in this country.	noHate
facebook_corpus_msr_456553	Are we heading to 6800 ??? With the odd Head and shoulder formation ??	noHate
facebook_corpus_msr_414800	cheers to the one who doubted me .....wolf of the wall street	noHate
facebook_corpus_msr_424448	Modi Ji has provided me with the opening line to all my lot and SOP :P	noHate
facebook_corpus_msr_400973	It means that coward attack was planned by RAW... #Loosers	noHate
facebook_corpus_msr_469128	I was shouting from rooftops Markets will fall since last 2 weeks	noHate
facebook_corpus_msr_440949	Great man with great vision. Next Visionary man after APJ Abdul kalam.	noHate
facebook_corpus_msr_467822	Congrats modi finally you make him speak in open forum	noHate
facebook_corpus_msr_487389	I'd open it and check that it isn't a brick :P	noHate
facebook_corpus_msr_466457	Further With due respect to Dr Manmohan Singh, U please suggest a method how to handle the situation, If u really love India.	noHate
facebook_corpus_msr_495213	What is happening? Is it corruption or just booming? Confused.	noHate
facebook_corpus_msr_333793	Monkeys not consumables for muslims because they are vegi and non vegi too.	noHate
facebook_corpus_msr_415885	Mask (1985) Movie Script Based on the true story|of Rocky Dennis...aadhar card	noHate
facebook_corpus_msr_442494	Compensation to the States will be payable every 2 months: FM	noHate
facebook_corpus_msr_437670	Congratulations sir,we hope for the growth of TATA group companies and for the generation of new jobs...................................	noHate
facebook_corpus_msr_481617	How can a country like India have same ratings as South Africa and Greece,  seems all ratings agencies support developed countries only,  it's ridiculous.	noHate
facebook_corpus_msr_490684	please give a view on Minda industries & Dfm foods	noHate
facebook_corpus_msr_422570	General Atlantic CEO & MD Naik saidINDIA is a bull market until 2025.	noHate
facebook_corpus_msr_490887	Thank ou for your patience and answering all our questions....	noHate
facebook_corpus_msr_466519	So sweet ....the most lovable pm of IndiaMy favorite ManMohan Singh Ji	noHate
facebook_corpus_msr_441384	watever u ask them, they will be in denial mode as if nothing has happned. busy in praising themselves	noHate
facebook_corpus_msr_415500	China's population control policy is a great success, inspire of a few social problems.Today we are in no position to compare ourselves with the Chinese. The standard of living of an average Chinese is far, far greater than that of Indians. Today are we able to provide a home, running water, toilet, good nutrition, basic schooling to our population? Someone has to bell the cat. Controlling our population is going to be critical.	noHate
facebook_corpus_msr_357415	Ohm is dimensionless, that is why hindus only chant OHM.from ohm to shiva, from shiva to brahma n vishnu.	noHate
facebook_corpus_msr_495872	Advisor, Boston Consulting GroupPresident, Reliance Industries LimitedExecutive Director, Infrastructure Development Finance Company (1997-2006)Member, Integrated Energy Policy Committee, Government of India (2004-2006)Non-Executive Director, Gujarat State Petroleum Corporation Limited.Non-Executive Director, Multi Commodity Exchange of India LimitedDeputy Governor, Reserve Bank of India.	noHate
facebook_corpus_msr_331118	Checking in Hospital is always good for all  aged  judges!	hate
facebook_corpus_msr_442087	hi please read my comments, Vguard to buy at current levels ??	noHate
facebook_corpus_msr_328970	Modiji.....thi has happened 3 rd times since u became PM, what action u will take....please take some action instate of MANN KI BAATE.	noHate
facebook_corpus_msr_468913	86% liquidity hit.. that's bad.. unknown long term benefits are used as a reason for making such a rigid move.. hard working people who are paid money in cash is the worst hit.	noHate
facebook_corpus_msr_442900	entire educational system of india is based on job searching mission ...simple , cannot create a leader only followers -nut system	noHate
facebook_corpus_msr_492211	Interesting.... Significantly benefiting to Ola but how Mahindra will manage its brand equity...  Uber has to take seriously. Indian market is never cake walk.	noHate
facebook_corpus_msr_457640	Dramas of spreading lies eventually fail.He Will be a PM only if he should be accountable to Parliament.He told the nation that he is the one who single handedly  taking this decision to save nation from black money,corruption and terrorist funding so don't runaway give answers. Sangies are eager to put name of those who raise questions as antinationals.The same thing happened in the past the dictators are inject faulty nationalism into the vain of the nation.	noHate
facebook_corpus_msr_435010	"Interesting thing is there is no word called ""budget"" in our entire constitution."	noHate
facebook_corpus_msr_492210	Why Ola &amp; Uber are ponzis. ??? By definition a ponzi is a fraud scheme that promises high and quick returns to the original investors at the cost of new investors . In Ola and Uber , the old investors were drivers and owners who put in their own cars with assurance from Ola and Uber of business per day of at least rs 3000 per day . Photo no 1 proof . Misleading advertisements. 2) once the car owner investors got human resource and trained their drivers and took responsibility of accidents, Ola management introduced their own fleet. ( mainly Maruti swift Desire, Sx 4 &  Datsun cars ) They also poached drivers of investor cars promising them ownership of company cars if they drove currently at a low wage as low as 3-4000 per month. To penalise drivers of investor cars , Ola started giving false bookings to drivers and levies penalty if drivers cancelled those . Deliberate false calls and waiting for client , if cancelled by driver - penalty ! Proof photo no 2 Fraud business showed navigation of client pick up through Arabian sea , proving navigational errors in the software of Ola & Uber . Proof photo no 3 Penalty was levied on drivers for not taking those calls. All complaints made at Andheri Police station but no FIR/ NC made . Senior PI hand in glove with Ola officials . False cases registered against drivers for  violence during peaceful demonstration. video of senior PI Andheri East police station, apologising to Taxi drivers sanghatana for false cases being told to do so by seniors and Ola officials , available on what  App and to the media . Statements of taxi Union leaders were taken yesterday . Here the old investors are duped and new investors seem to be the government with probable tie ups with companies like Swift for desire models , Sx4 Datsun . Japanese collaboration. Tip : SX4  Desires have serious blind spot problems . Incoming traffic from right side is not visualised properly due to narrow windscreen and small window size . The GPRS systems employed by cabs on mobiles are stuck on same side as the blind spot mirror , making it more difficult to visualise incoming traffic. The models were hence discontinued . If those are passed on for public transport , it would be a serious public safety issue .	noHate
facebook_corpus_msr_472074	Recent in news , an infant died bec ambulance refuse to go bec parents dont have cash in  100rs notes ! Who is responsible for this	noHate
facebook_corpus_msr_440963	Has the PM given the figures for cost of this nutcase exercise?? acknowledgement of people who lost their lives in an effort to get their own money from.banks?? Any officials from RBI lending credibility to the PM's words??	noHate
facebook_corpus_msr_335657	Therefore they are insisting Sc-St people of India, not to be fools like their forefathers and should not consider them Hindus, and to help them more helped religion of peace on Kabristan to Eid. That is the reason they made it compulsory to treat them through SC-ST people (for which Sunny-a going abroad to treat her HIV) not by Brahmins, teachers to educate their kids properly and Advocates to help private practitioner of SC-ST. Electronics Media decided it from long time with Communists and Congressis, IAS/IPS, Judges decided to take assistance in these three directions to prove them how great capable people they are after 70 years of their assistance. Considering Sc-St their own relatives informed them those traditional jobs are to exploit them, therefore they should hate and leave those crores of job and enjoy lakhs of Govt. job, let those crores of low strata jobs like Laundry, tailor, Saloon Trawlers etc filled with tolerant people. In this way, there should not be any compulsion of ritual to have presence in marriage or death ceremony to other Hindu customaries to compel worst rich people like Ambani to request you their home.:/	noHate
facebook_corpus_msr_407224	No investment 100% free⛔ Earn ₹ 400-500 per day.➡ Open play store on your Android Mobile phone.➡ Type champcash money free.➡ Install app ➡ signup.➡ Use Refer id 12190419➡ Complete the challenge.⛔  Start Earning  instantly.For more about champcash plz visithttp://www.champcashdollar.com Help whatsapp no. 9840315232Refer sponsor id - 12190419 Please install 8 app from champcash.and open for 2 minutes. Because this company payout.This is an additional business.                          👉  Work when you get free time and advertise.For more details what's up me type join 9840315232	noHate
facebook_corpus_msr_403669	kachu , is killing of 1 lac innocent kashmiris by Indian terrorists not the terrorism? U toiletless fellows will more suffer unless u will not pack bags from kashmir.	noHate
facebook_corpus_msr_466854	kaan mein tel daal karo ayo inka bhasad sunane ke liye (MMS) BAHUT JOR SE BOLETIN HAI	noHate
facebook_corpus_msr_336212	We need thermal and hi res imaging cameras up there to spy and take out the Naxals and the Terrorists with laser guided missiles. ISRO kindly get on it.	noHate
facebook_corpus_msr_471265	UPI allows you to transfer money without the bank account. Here’ how http://www.hindustantimes.com/business-news/upi-allows-you-to-transfer-money-without-knowing-the-bank-account-here-how/story-lvtapUjYdQlZ19ApezG4nK.html	noHate
facebook_corpus_msr_331663	Because they simply can't digest the super success of a non- khans movie	noHate
facebook_corpus_msr_376636	Instead of watching this crap people shud show so some simpethi to poor once...	noHate
facebook_corpus_msr_435012	The first budget of Independent India was  presented on 26th November ,1947, by country's first finance  minister RK Shamukham Chetty ,a lawyer ,politician and an economist.No new taxes were proposed as it was an interim budget and the date of annual budget presentation for 1948-49 was just 95 days away.Mr Chetty was asked to step down by PM Nehru shortly afterwards due to minor dereliction of duty by subordinate official to ensure probity.Almost 70 years ago on February 28,in British India , the interim budget was presented by the then Finance Minister in Lord Wavell's cabinet ,Liaquat Ali Khan , who later became first  Prime Minister of Pakistan.His budget was termed as pro poor budget.Salt Tax was completely abolished ,income tax limit raised from  Rs2000 to Rs 2500, heavy taxes were introduced for business  establishments having income of Rs 1,00,000 or more  and a  Commission of Inquiry  was proposed to investigate those who made huge sums of money during WWII.The left  wing of the Indian National Congress (INC) headed by Pt.Nehru and Maulana Azad welcomed  the budget while the right wing headed by C.Rajagopalachari opposed it as the business houses hit by the budget were the main financiers of the INC.Critics of the budget described it as an attempt by Mr Khan to drive wedge between right and left wing of the INC.In independent India ,the budget  of 1985 presented by the then Finance Minister V.P. Singh was hailed as landmark budget by none other than the eminent jurist and tax wizard late Nani Palkhivala , who previously had criticized all other budgets.	noHate
facebook_corpus_msr_473582	Buy gold/gold mining stocks that's the only way to financially benefit from this event. I have already put in my order 🙏🏼I already bought MMTC.Gold will rally to $1500 on back of Trump election	noHate
facebook_corpus_msr_382907	ONLINE SMART PHONE JOB. No investment 💯% free. Earn ₹ 15000-30000 per month. Open play store on your Android Mobile. Type champcash money free. Install champcash app. Signup and register it. Put the Refer id of sponsor :- 13083581. Complete the challenge.Reffer to others. Start Earning  instantly.Sponsor id:- 13083581.	noHate
facebook_corpus_msr_469838	I think every thing good but not in this one	noHate
facebook_corpus_msr_489508	Anuj, what can we expect on IT stocks since they're already on 52 week lows	noHate
facebook_corpus_msr_357851	the whole fuckin world eats beef.. u cant stop them... stop acting like you guys dont commit any crime.. eating chicken , beef, sea food  , bacon are all same... they all got life in them...	noHate
facebook_corpus_msr_333792	Sick of cow news,can we have some monkeys for change pls.	noHate
facebook_corpus_msr_365928	Really confused.. why we do not have defence minister yet.. too much work for finance minister ? Both are very important portfolio.. as PM is busy in election mood..!! Karnataka , Gujarat , and west Bangal.. demoniteristion announcement by PM .. why not FM that time..?	noHate
facebook_corpus_msr_470499	Hi anuj and Sonia pls share ur view on AVIATION SECTOR.	noHate
facebook_corpus_msr_488971	Hahahah than first fi8 with China u babies going wrong	noHate
facebook_corpus_msr_440950	Modi sir has a much greater vision than Kalam. He is as visionary as Sahdev from Mahabharata. Sahdev couldn't do anything good using his vision. Modi sir will change the world and bring Ram Rajya. Stop demeaning him by comparing with Kalam.	noHate
facebook_corpus_msr_494359	I just turned full volume on the phone and speakers . Can hear it now . Lolmax! 😀	noHate
facebook_corpus_msr_368087	Why we give so much importance to so called stars...Got many other issues.... Wake up media..Go to border and do something	noHate
facebook_corpus_msr_400846	What kind of media is this!!first they make headlines of indian soldiers being killed by rocket launchers n now about mutilating their dead bodies....this can happen only if Pak army crosses LOC....btw it looks like a #RealSurgicalStrike with evidences on indian media	noHate
facebook_corpus_msr_333815	India is going to a law less country..in modi leadership	noHate
facebook_corpus_msr_427084	He still deserves to play cricket. His actual age is still 19+😜	noHate
facebook_corpus_msr_400863	Aqsa Kashmiri.........  Ashamed to call u a woman due such shameless comments. Really ashamed.	hate
facebook_corpus_msr_477253	Buy gold/gold mining stocks that's the only way to financially benefit from this event. I have already put in my order 🙏🏼I already bought MMTC.Gold will rally to $1500 on back of Trump election	noHate
facebook_corpus_msr_442493	CGST & SGST drafts will be a mirror image of each other: FM	noHate
facebook_corpus_msr_496241	Langove get out from this conversation. U are an uninvited dog here	hate
facebook_corpus_msr_422532	Anuj, whats going on with metals? Its down for the 5th consecutive day now !	noHate
facebook_corpus_msr_402379	🐭 Bot🌻 Powered🎃 By☺ Ishaq😞 Zada🏨 See My Bot Speed  😽 India TV♥ c h α υ δ h r ψ s 🌹 β ο τ τ ε r ♥🏢 Monday : 1 - May - 2017🏨  Like Back♥ India TV🏥 Comment Late  35 detik :) 🏪 Auto Comment By   Ishaq Zada 🏯 🔎 Auto-Run.tk 💡	noHate
facebook_corpus_msr_378877	पाकिस्तानी सेना या नक्सली हमले का हम केवल  इंतजार करते है, जब तक हम कार्यवाही की तैयारी करते है तबतक हमारे सैनिको के शरीर  को छति विछत करके फेक दिया जाता है, केवल मुँहतोड कार्यवाही की बात की जाती है। पत्थरबाजो के पत्थर  और दुश्मनो के गोलियो का सिकार कब तक हमारे सैनिक झेलते रहेगे  ?????	hate
facebook_corpus_msr_333709	Why only in certain states they kill human beings for the sake of cows. Well in Kerala the Hindus relish on beef. Is there anyone dare to kill a keralite for not giving importance to a cow.	noHate
facebook_corpus_msr_436545	Expect growth next year to be 5-6% if not more: TV Narendran	noHate
facebook_corpus_msr_485238	Hi anuj and reema....views on jsw energy and kansai nerolac please?	noHate
facebook_corpus_msr_418216	Sare bank ke stock ke liye...Soch EK to merge hoga 811 mil gya 😂😁	noHate
facebook_corpus_msr_357829	We have lost many soldiers in Chatishgarh & Kashmir, Our PM Modi is busy on Triple Talaak statement, we should also think that Our soldiers have also their family like mother wife, neither only Muslims women who those are suffering from triple Talaq	noHate
facebook_corpus_msr_358154	Bcoz of these so Called Hindus only ,, other communities gets d power to point out against India. Budaape mei Sadiya gyi hai buddi Kajol. Get lost from India if u enjoy so much showing to public such things. Shame on u. N those who r saying its their money or their choice. Fine. Then do at ur own place or privately. By posting such Videos ,, wt u exactly wanna show. Money my foot. Keep it in showcase. U Idiot Lady. Go to Porkistan n eat n show their as much u want to 👹👹	noHate
facebook_corpus_msr_488298	Instead of criticising kindly appreciate the efforts of children n applaud for them buddy!!	noHate
facebook_corpus_msr_507706	Why does he think so that Govt can not manage education and quality will be Low? He should visit Singapore and European countries. Indians have too many comments on anything without knowing what is happening around developed countries. Delhi Govt. Is doing by passing laws where education can reach to everyone and even Farmers. Nowadays people do farming because they can not do anything else but with education they can use new methods in farming. Time has come to stop listening these babas.	noHate
facebook_corpus_msr_470676	Sharon Gotru see this is what I'm talking about lol	noHate
facebook_corpus_msr_393883	O:)  ρσωєяєđ ву Noor Azam Mehsood 🎀[🔰] !! HAZARA -BOT- TEAM !! [🔰]Owner (^^^) Noman Shafiq (^^^) Noɱɩ Bʌcʜʌ Oŋ Fɩʀɘ (^^^)	noHate
facebook_corpus_msr_403792	thanks Mr President but now we are looking for whole India,	noHate
facebook_corpus_msr_484786	ABFRL is atleast next 10 yr story if nt more....it's a pure fashion play on burgeoning middle class	noHate
facebook_corpus_msr_495230	POLE DO NOT GIVE ELECTRICITY IT HAS TO BE A COMBINED EFFORT NO GOVT SHOULD CLAIM TILL WORK IS COMPLETE IN ALL ASPECTS	noHate
facebook_corpus_msr_484792	Great Meet !!! Thankz to the Team of CMBC TV 18.....got a chance to interact with Market Gurus !!!	noHate
facebook_corpus_msr_372862	Gandhi Killer Ram (Nathu) Temple in India......Big Shame 4 India........	noHate
facebook_corpus_msr_466440	Salute to Dr. Manmohan Singh.. U r the most qualified PM of the world.. Bt what will our bunch of illiterates understand u..	noHate
facebook_corpus_msr_400866	Warnings will not work....ACTION is required immediately....CArpet Bomb Pakistan...Enough is enough.	noHate
facebook_corpus_msr_506010	love for desire -desire burns performance -calorie , rising attitude to reach unbelievable altitude -simple ..do we have leader with fire ...come on spartans -cnbc tv 18 -lets fight et-now ...hip hip hurrah ..	noHate
facebook_corpus_msr_467304	Yes but you have to insert headphones to hear .	noHate
facebook_corpus_msr_466576	wat india is today in economy is becoz of this man..some people still doubting his patriotism....	noHate
facebook_corpus_msr_472105	U r the lion of India sir no one in India has courage	noHate
facebook_corpus_msr_443617	Madam what is your view on your ba k has put aside Rs.32000 crore on watch list to monitor potential NPAs...what a reckless lending...i am waiting for your view on this matter...	noHate
facebook_corpus_msr_404269	License terrorist to make  innocent people of indian and Pakistani donkey🐃🐃🐃 VERY SAD	noHate
facebook_corpus_msr_402021	..Who is she anyway..her nonsense gets recognised cause she is akshay kumar's wife..	hate
facebook_corpus_msr_434822	Some mistake is there , they have degraded Sharad Pawar , he is next presidential candidate 😉	noHate
facebook_corpus_msr_477771	Pain is what is required... All good for the nation. In a war against black money there ought to be some pain.	noHate
facebook_corpus_msr_357883	Muslim will die soon like in Syria ....allah ya allaah amen.	noHate
facebook_corpus_msr_468884	SOON RESULT ILL COME U ALL ILL LOOSE UR JOB ND SMALL BUSSUNESS ILL FINISH.STUDENTS ND OLD AGE PEPL ONLY ENJOY BOTH DO NOTHING..HAA HAA HA	noHate
facebook_corpus_msr_440953	Any change will have resistance .....atleast we r going, direction will matter only when move is positive. Public has confirm we are going in right direction. I personally appreciate this move and surely support nation growth .	noHate
facebook_corpus_msr_419660	But unfortunately he made one wrong move by joining a political party like 'Congress'.	noHate
facebook_corpus_msr_477779	Is this step taken in interest no more black money holders??	noHate
facebook_corpus_msr_477655	People shud buy n hoard stuff for next 15 days because there will be chaos	noHate
facebook_corpus_msr_461469	Many many congratulation for this 17th birthday. really appreciate your effort for empower small investor !!!!!	noHate
facebook_corpus_msr_422525	EEM down 3%from high of 2017 &there's FED outcome on 14th.So if BJP wins 9000 tommorow,MONDAY or TUESDAY.	noHate
facebook_corpus_msr_426203	Good initiative. Needs to be congratulated. BUT, can anyone enlighten how not spending on a wedding is going to transfer the saved money to the needy poor?	noHate
facebook_corpus_msr_494444	Name change won't change fortune of state. Waste Bengal :-D	noHate
facebook_corpus_msr_493316	Hello in Motorola 3rd generation 4g reliance Jio work or not?	noHate
facebook_corpus_msr_358224	Randi madharchod sharm nahi atii Hindu tree kitne fain hai Randi sali beshaya buriya chir kar pakauli bana ke khajayenge awara kutiya	hate
facebook_corpus_msr_494809	how much a/c maintenance charges are for holding yes bank a/c?	noHate
facebook_corpus_msr_355578	Gandhi Killer Ram (Nathu) Temple in India......Big Shame 4 India........	noHate
facebook_corpus_msr_469734	I guess soon Modi has to tackle Pakistan insurgents, perhaps wage a War.	noHate
facebook_corpus_msr_436982	Tataji thanks for your guru mantra. You are absolutely right.	noHate
facebook_corpus_msr_490648	Anuj you always say go with momentum,,, today you are saying dont follow this momentum!!	noHate
facebook_corpus_msr_467316	Pressing tge mute button again now he will speak during elections	noHate
facebook_corpus_msr_434817	The propaganda against Pawar Saab is totally baseless. Till date nobody could prove his involvement in any corruption case .  Some people think that he is Superman and  manages judiciary, politicians, investigating agencies , all Government and buerocrats . Hopeless .	noHate
facebook_corpus_msr_438574	do you think this cnbc tv18 will donate ..they are working for salary dear , not by donations .....they are working like a hard labor in a foundry .do you know their pain they never reveal their pain in front of the screen ....believe in your self ...watch good channels	noHate
facebook_corpus_msr_336240	Actually govt is responsible only for those things which are creating mess to the society. Not for this	noHate
facebook_corpus_msr_427080	Lets hope this time he has taken  retirement from taking retirements too...	noHate
facebook_corpus_msr_485196	Both not good....  If Trump comes than it will harm economic of Asian market and if hillary come than we can't expect any financial development she is very dull....	noHate
facebook_corpus_msr_403574	If Zakir naik is framed for money laundering, then someone please remind this government to do the same with sri sri Ravi Shankar, Baba Ramdev and other Sadhus and gurus , many of them maybe involved in molesting ,raping and other evil practices. On the contrary Zakir naik doesn't have any such thing in his kitty, its unfortunate that nobody is taking a stand for him.	noHate
